2015,01,27,1호선,종로3가,43000,41001
2015,01,27,1호선,종로5가,33151,32598
2015,01,28,1호선,서울역,71047,63845
2015,01,28,1호선,시청,28308,28708
2015,01,28,1호선,종각,57598,55331
2015,01,28,1호선,종로3가,42697,39802
2015,01,28,1호선,종로5가,31658,31559
2015,01,29,1호선,서울역,72586,65020
2015,01,29,1호선,시청,28681,29137
2015,01,29,1호선,종각,57796,54816
2015,01,29,1호선,종로3가,42532,39957
2015,01,29,1호선,종로5가,32140,32294
2015,01,30,1호선,서울역,80814,71040
2015,01,30,1호선,시청,28816,29115
2015,01,30,1호선,종각,59695,58265
2015,01,30,1호선,종로3가,43689,42279
2015,01,30,1호선,종로5가,33121,33049
2015,01,31,1호선,서울역,65890,58141
2015,01,31,1호선,시청,16983,16553
2015,01,31,1호선,종각,38270,36044
2015,01,31,1호선,종로3가,34203,33579
2015,01,31,1호선,종로5가,27682,26941
2015,02,01,1호선,서울역,51824,44842
2015,02,01,1호선,시청,11431,11042
2015,02,01,1호선,종각,24545,20570
2015,02,01,1호선,종로3가,22864,20096
2015,02,01,1호선,종로5가,13506,13308
2015,02,02,1호선,서울역,68263,62397
2015,02,02,1호선,시청,26526,26754
2015,02,02,1호선,종각,56035,53574
2015,02,02,1호선,종로3가,43639,41448
2015,02,02,1호선,종로5가,31230,31069
2015,02,03,1호선,서울역,67940,62127
2015,02,03,1호선,시청,28435,28551
2015,02,03,1호선,종각,56195,53921
2015,02,03,1호선,종로3가,44007,41188
2015,02,03,1호선,종로5가,33317,33190
2015,02,04,1호선,서울역,69355,61936
2015,02,04,1호선,시청,28608,28785
2015,02,04,1호선,종각,58202,55687
2015,02,04,1호선,종로3가,44142,41797
2015,02,04,1호선,종로5가,32206,32214
2015,02,05,1호선,서울역,71297,63440
2015,02,05,1호선,시청,28413,28862
2015,02,05,1호선,종각,56367,54398
2015,02,05,1호선,종로3가,43919,41442
2015,02,05,1호선,종로5가,32810,32590
2015,02,06,1호선,서울역,80210,70745
2015,02,06,1호선,시청,30712,30910
2015,02,06,1호선,종각,59037,58630
2015,02,06,1호선,종로3가,45559,43252
2015,02,06,1호선,종로5가,32818,33456
2015,02,07,1호선,서울역,68115,60214
2015,02,07,1호선,시청,19463,19267
2015,02,07,1호선,종각,39868,36738
2015,02,07,1호선,종로3가,38557,36961
2015,02,07,1호선,종로5가,30232,30943
2015,02,08,1호선,서울역,49549,42579
2015,02,08,1호선,시청,12275,11446
2015,02,08,1호선,종각,22633,20020
2015,02,08,1호선,종로3가,19282,17384
2015,02,08,1호선,종로5가,12427,11924
2015,02,09,1호선,서울역,69988,63361
2015,02,09,1호선,시청,26275,26047
2015,02,09,1호선,종각,54127,52161
2015,02,09,1호선,종로3가,40199,37886
2015,02,09,1호선,종로5가,30387,30268
2015,02,10,1호선,서울역,71636,64739
2015,02,10,1호선,시청,28510,28213
2015,02,10,1호선,종각,56162,53916
2015,02,10,1호선,종로3가,43568,40704
2015,02,10,1호선,종로5가,33187,33419
2015,02,11,1호선,서울역,73841,66077
2015,02,11,1호선,시청,28798,28901
2015,02,11,1호선,종각,57744,55177
2015,02,11,1호선,종로3가,45366,42385
2015,02,11,1호선,종로5가,33945,33800
2015,02,12,1호선,서울역,76204,68507
2015,02,12,1호선,시청,29081,29208
2015,02,12,1호선,종각,58811,55712
2015,02,12,1호선,종로3가,43576,40937
2015,02,12,1호선,종로5가,34771,34316
2015,02,13,1호선,서울역,82282,72960
2015,02,13,1호선,시청,29064,29227
